omega,Re_I,Im_I,Re_FL,Im_FL,Re_FR,Im_FR,Re_G,Im_G
-3.86,-0.31680736089025047,-0.005566354189525161,0.08364921218950495,0.0014704313212082845,0.08364921218950495,0.0014704313212082845,-0.28607567196504596,-0.0003955941931827796
-3.85,-0.3185672731539784,-0.005673415880092141,0.08434340262764208,0.0015046139996643109,0.08434340262764208,0.0015046139996643109,-0.2870355907006679,-0.00040664138331557916
-3.84,-0.32028944017137945,-0.006087868081900229,0.08503030991476937,0.0016211742110215214,0.08503030991476937,0.0016211742110215214,-0.2879983898733424,-0.00044008624535661384
-3.83,-0.32181386015045194,-0.006740781526480195,0.08566711446633157,0.0018018348389220499,0.08566711446633157,0.0018018348389220499,-0.28895252617738193,-0.0004909306004095208
-3.82,-0.3230411127579823,-0.007484484313841637,0.08622701722352343,0.0020070792707083413,0.08622701722352343,0.0020070792707083413,-0.289890794398633,-0.0005483905023889235
-3.81,-0.32396765042279624,-0.008136982018133277,0.08670888528551046,0.0021879090238612307,0.08670888528551046,0.0021879090238612307,-0.2908129836191523,-0.0005990756634452094
-3.8,-0.3246915938829993,-0.008540063779164176,0.08713906316237255,0.0023014454855359,0.08713906316237255,0.0023014454855359,-0.29172640943199046,-0.0006312490641421262
-3.79,-0.3253851800663319,-0.008612695573358323,0.08756417860128074,0.002325460800353384,0.08756417860128074,0.002325460800353384,-0.2926439759658035,-0.0006388278595216341
-3.78,-0.32624107934739216,-0.00838143901173607,0.08803675283509381,0.0022668629287052214,0.08803675283509381,0.0022668629287052214,-0.2935802388334736,-0.0006237514020920038
-3.77,-0.3274093421271363,-0.007976344332941537,0.08859805755236759,0.002160888255277457,0.08859805755236759,0.002160888255277457,-0.2945466740532151,-0.0005958010011050995
-3.76,-0.32894586402072445,-0.007592122395754995,0.08926387494935938,0.002060788390122796,0.08926387494935938,0.002060788390122796,-0.2955477106798261,-0.0005697832060022928
-3.75,-0.3307901019941511,-0.007426277418705733,0.09001806894975925,0.0020210399845713694,0.09001806894975925,0.0020210399845713694,-0.2965788994618617,-0.000560886514086604
-3.74,-0.3327804530677332,-0.007613923044057783,0.09081642613110483,0.0020793740170909542,0.09081642613110483,0.0020793740170909542,-0.2976279294022607,-0.0005796642016031175
-3.73,-0.33470357861137795,-0.008180574340602837,0.0915999473677671,0.002243473001529634,0.0915999473677671,0.002243473001529634,-0.2986783013656875,-0.0006282736682688329
-3.72,-0.33636291765090987,-0.009029068785177454,0.09231370455139493,0.0024869099855282183,0.09231370455139493,0.0024869099855282183,-0.29971460539868094,-0.0006992743817417088
-3.71,-0.33764484615421225,-0.009966525867646774,0.09292539148302079,0.0027561826577505617,0.09292539148302079,0.0027561826577505617,-0.3007277697075529,-0.0007775449605905154
-3.7,-0.3385604467658167,-0.010764615160445353,0.09343739654859864,0.0029872205400520526,0.09343739654859864,0.0029872205400520526,-0.3017185322664214,-0.0008449070980195292
-3.69,-0.33924739953307065,-0.011234866604144971,0.09388788435278718,0.003126457836183871,0.09388788435278718,0.003126457836183871,-0.30269782408229473,-0.0008861014365438207
-3.68,-0.3399289460477687,-0.011294242628089209,0.09433975357331555,0.003149582105234858,0.09433975357331555,0.003149582105234858,-0.3036836935935094,-0.0008941682289080377
-3.67,-0.3408416463081609,-0.010997802091776535,0.0948604931221562,0.0030713231462464866,0.0948604931221562,0.0030713231462464866,-0.3046955857171034,-0.0008733218508662984
-3.66,-0.34215540842622505,-0.010525476625348971,0.09549939709056028,0.0029423520927410914,0.09549939709056028,0.0029423520927410914,-0.3057477927963201,-0.000838150427673068
-3.65,-0.3439131543732633,-0.0101255743329977,0.09626990301497286,0.0028336994511074126,0.09626990301497286,0.0028336994511074126,-0.3068443049891303,-0.0008092006350827335
-3.64,-0.3460115998317587,-0.01003287491847264,0.0971433708525147,0.0028134879767280946,0.0971433708525147,0.0028134879767280946,-0.3079769127187882,-0.0008062775585314282
-3.63,-0.3482310553847058,-0.010388419832953502,0.09805691618398187,0.0029235945030598714,0.09805691618398187,0.0029235945030598714,-0.3091273771010684,-0.0008416348674453874
-3.62,-0.35030577427135323,-0.011188198408458956,0.09893325662498591,0.003164146536592417,0.09893325662498591,0.003164146536592417,-0.31027314518354,-0.0009153634916146314
-3.61,-0.3520125962846397,-0.012279074538070353,0.09970643839201712,0.0034914679519216936,0.09970643839201712,0.0034914679519216936,-0.3113948748867958,-0.0010146690882028597
-3.6,-0.3532486977979949,-0.01340528460084159,0.10034503271598946,0.0038308929067484214,0.10034503271598946,0.0038308929067484214,-0.3124833204312968,-0.0011175319565094612
-3.59,-0.35407147296676256,-0.014292025221848562,0.10086471194860794,0.004100940542658567,0.10086471194860794,0.004100940542658567,-0.31354316367285645,-0.0011997923423636805
-3.58,-0.3546849509904918,-0.014739193507762803,0.10132518894958131,0.004241179889324761,0.10132518894958131,0.004241179889324761,-0.3145922359680351,-0.0012434372218551328
-3.57,-0.3553748540370296,-0.014693167853792478,0.10181162998387078,0.004234247770075254,0.10181162998387078,0.004234247770075254,-0.3156560772571632,-0.0012432514404288628
-3.56,-0.35641272233031346,-0.014270475155254526,0.10240620732293186,0.004113907637157707,0.10240620732293186,0.004113907637157707,-0.316759452900932,-0.001209360198924911
-3.55,-0.3579615569440044,-0.013723119780163166,0.10315934685164008,0.00395557137583248,0.10315934685164008,0.00395557137583248,-0.31791766264271787,-0.0011645061331961373
-3.54,-0.3600160791343587,-0.013355758881040921,0.10407080371824363,0.0038518214575831954,0.10407080371824363,0.0038518214575831954,-0.3191307156274132,-0.001136736274207758
-3.53,-0.36239938262279026,-0.013422145575934973,0.1050876119018816,0.0038808913637195593,0.1050876119018816,0.0038808913637195593,-0.3203825734448908,-0.0011498438276666275
-3.52,-0.3648186438129798,-0.014036003794794536,0.10612029997791725,0.004078793486579134,0.10612029997791725,0.004078793486579134,-0.32164598021455165,-0.001214802000485888
-3.51,-0.3669624616111005,-0.015127273411717254,0.10707252344678321,0.004424900151505349,0.10707252344678321,0.004424900151505349,-0.32289148513175286,-0.0013252307503097262
-3.5,-0.3686079008899131,-0.016460137758422866,0.10787447787436928,0.004846589970385421,0.10787447787436928,0.004846589970385421,-0.3240977442204253,-0.0014587065512222674
-3.49,-0.36970091164398533,-0.017708977844090777,0.10850866808525761,0.005242324580016052,0.10850866808525761,0.005242324580016052,-0.325259563273788,-0.001583814505133802
-3.48,-0.37038121006494634,-0.018568474233606306,0.1090185660393236,0.005516086027908403,0.1090185660393236,0.005516086027908403,-0.32639068400767546,-0.0016708187573120747
-3.47,-0.37094043297827206,-0.01886097626835564,0.10949610278929663,0.005611619059081007,0.10949610278929663,0.005611619059081007,-0.3275199652119588,-0.0017023709277791989
-3.46,-0.3717253141133028,-0.018603204594137276,0.11005127488379626,0.005534217166083314,0.11005127488379626,0.005534217166083314,-0.3286819090306087,-0.0016803904965886432
-3.45,-0.37301787553326754,-0.018006960782728336,0.11077385095364999,0.005351558486687837,0.11077385095364999,0.005351558486687837,-0.3299046261074115,-0.001626385577961615
-3.44,-0.37493425433670097,-0.017411114256567176,0.11170058167726105,0.005172281244008179,0.11170058167726105,0.005172281244008179,-0.3311994664552189,-0.0015747289004954801
-3.43,-0.3773785605100835,-0.01716660391606861,0.11279992298833783,0.005109008167909361,0.11279992298833783,0.005109008167909361,-0.33255615651049186,-0.0015609571916828334
-3.42,-0.38006972667536004,-0.01751342219775596,0.11398045847887134,0.0052383762788679135,0.11398045847887134,0.0052383762788679135,-0.3339454678728739,-0.0016090621746128037
-3.41,-0.3826342924127448,-0.018492383049683214,0.1151210218468417,0.005572159141436219,0.1151210218468417,0.005572159141436219,-0.33532883656066165,-0.0017222829503289734
-3.4,-0.3847350324029606,-0.01992373111367248,0.11611279421402892,0.006050233417257975,0.11611279421402892,0.006050233417257975,-0.3366718505705622,-0.0018808844921033906
-3.39,-0.38619179431845163,-0.021462773328618172,0.11689896801351034,0.006558964382697106,0.11689896801351034,0.006558964382697106,-0.3379569745026283,-0.002048116108164717
-3.38,-0.38705153529761804,-0.022716356947937073,0.11749762092303467,0.006969761543974151,0.11749762092303467,0.006969761543974151,-0.3391908577757541,-0.002182684673341417
-3.37,-0.3875801365384736,-0.02338157925314113,0.11799858977528227,0.007184960828390547,0.11799858977528227,0.007184960828390547,-0.34040321978571075,-0.002253590637521534
-3.36,-0.38817514786622126,-0.02335783755417439,0.11853405178575196,0.007174675873656403,0.11853405178575196,0.007174675873656403,-0.34163720286482313,-0.0022520065458652527
-3.35,-0.3892274664663036,-0.02279031068970074,0.11923224530044588,0.006990592271732691,0.11923224530044588,0.006990592271732691,-0.34293426465833027,-0.0021956211140414096
-3.34,-0.3909801667090082,-0.022026113375155913,0.12017057363238744,0.006750494929498541,0.12017057363238744,0.006750494929498541,-0.3443189214860833,-0.0021234205993069066
-3.33,-0.39343578565118487,-0.021495731872072446,0.12134534364212844,0.006597923679338175,0.12134534364212844,0.006597923679338175,-0.3457889962162337,-0.0020823564002081297
-3.32,-0.39634745588618375,-0.021560143092790612,0.12266994775533636,0.006650739733972631,0.12266994775533636,0.006650739733972631,-0.3473152425872606,-0.0021104393656204206
-3.31,-0.3993000019411933,-0.02237776077922052,0.12400331350444367,0.006956978459607414,0.12400331350444367,0.006956978459607414,-0.34885092810122237,-0.0022223230886705674
-3.3,-0.4018549377747059,-0.023840003396702364,0.1251994938348059,0.007474426164777023,0.1251994938348059,0.007474426164777023,-0.35034833273933746,-0.0024028023964585117
-3.29,-0.40370937050786176,-0.025601482301287445,0.12616119451240587,0.008082453397889652,0.12616119451240587,0.008082453397889652,-0.35177643733094016,-0.0026110289540922224
-3.28,-0.40481157219097474,-0.027197822334940776,0.12687774378396782,0.008623290174384436,0.12687774378396782,0.008623290174384436,-0.35313331561279165,-0.0027944637622789163
-3.27,-0.40538890937965905,-0.028211804114846868,0.1274326701798085,0.008958920338829625,0.1274326701798085,0.008958920338829625,-0.3544483114075238,-0.0029079103765912604
-3.26,-0.4058738842443488,-0.028428564927808663,0.12797654519500073,0.009023146151831078,0.12797654519500073,0.009023146151831078,-0.35577260794933163,-0.0029307656421448183
-3.25,-0.40675143796589297,-0.027921639584883418,0.12867361369162586,0.008849049204788798,0.12867361369162586,0.008849049204788798,-0.3571611190489424,-0.002875874129137441
-3.24,-0.40838141663752403,-0.027034982580427563,0.12964113040807634,0.00856040455778597,0.12964113040807634,0.00856040455778597,-0.358652117116718,-0.002786200355502281
-3.23,-0.4108616096631827,-0.026263965704002242,0.13090394436881442,0.008328794839280968,0.13090394436881442,0.008328794839280968,-0.3602522077422214,-0.002719996443568666
-3.22,-0.41398372321990845,-0.02607638507938938,0.1323819791300365,0.008311223849072376,0.1323819791300365,0.008311223849072376,-0.36193257208173474,-0.002729553554231412
-3.21,-0.41730155809289615,-0.026738092884949955,0.1339165133414044,0.00859088160087423,0.1339165133414044,0.00859088160087423,-0.36363838770014306,-0.0028412658562462687
-3.2,-0.42028968616143153,-0.028208051979635444,0.13532688354900446,0.00914332626580421,0.13532688354900446,0.00914332626580421,-0.3653084676365674,-0.00304456723099881
-3.19,-0.42253682462663766,-0.030144091041245352,0.13647759190206354,0.009841727820268027,0.13647759190206354,0.009841727820268027,-0.3668981964671262,-0.0032943166794661225
-3.18,-0.42390319316246217,-0.03202124219996129,0.137331071361298,0.010500829479565169,0.137331071361298,0.010500829479565169,-0.368397260470846,-0.0035263859467644597
-3.17,-0.4245815730655275,-0.03332268311767046,0.13796558186072339,0.010944726725951419,0.13796558186072339,0.010944726725951419,-0.36983517669978205,-0.003681197371455249
-3.16,-0.42503531575684056,-0.03373418545683131,0.13854991128910243,0.011073791365671649,0.13854991128910243,0.011073791365671649,-0.3712718869423853,-0.0037266273186320254
-3.15,-0.42583210913425057,-0.03326855513318918,0.13928267390853927,0.010905176371406587,0.13928267390853927,0.010905176371406587,-0.37277628131918894,-0.0036714527624827115
-3.14,-0.42743295200623105,-0.032270274406051055,0.1403179894811774,0.010570326786912021,0.1403179894811774,0.010570326786912021,-0.3744003430168214,-0.0035637150961297112
-3.13,-0.4300151252014456,-0.03129462348028859,0.14170548185045015,0.010268813551060048,0.14170548185045015,0.010268813551060048,-0.3761586733231336,-0.003473953842921655
-3.12,-0.4333974807185781,-0.030903343124221404,0.14336805772251116,0.010194580592369454,0.14336805772251116,0.010194580592369454,-0.3780214995114173,-0.003469110832421275
-3.11,-0.437099456296823,-0.03145186650585424,0.1451272655300465,0.01046179802468836,0.1451272655300465,0.01046179802468836,-0.379924411272931,-0.003586728621069867
-3.1,-0.4405155213895173,-0.032948524796742575,0.1467682478026828,0.011058581848525336,0.1467682478026828,0.011058581848525336,-0.38179180164354926,-0.0038193432375721523
-3.09,-0.4431425686829982,-0.03504149102709744,0.14812096816026318,0.011847278382712859,0.14812096816026318,0.011847278382712859,-0.3835656265869837,-0.0041155050567667035
-3.08,-0.44477545975136956,-0.03714285001827121,0.14912725287349546,0.012613040083549874,0.14912725287349546,0.012613040083549874,-0.3852286667457041,-0.004397804160563137
-3.07,-0.44559466430810907,-0.03864726190172385,0.14986725785113955,0.013143991584140403,0.14986725785113955,0.013143991584140403,-0.38681303504761455,-0.0045917493663730794
-3.06,-0.44610821078655905,-0.03916444794443988,0.15053340631434098,0.013313276940156443,0.15053340631434098,0.013313276940156443,-0.38838990410732477,-0.004654802566198304
-3.05,-0.44696514550764715,-0.03867589035036175,0.1513597643150081,0.013131129541863244,0.1513597643150081,0.013131129541863244,-0.3900435665483789,-0.0045942316758981125
-3.04,-0.4487086492337769,-0.03755215090208547,0.1525326776084594,0.012745432797622788,0.1525326776084594,0.012745432797622788,-0.3918392755531909,-0.004466268613702823
-3.03,-0.4515631218368537,-0.03641956779819176,0.15411693856485514,0.012388626316787436,0.15411693856485514,0.012388626316787436,-0.39379721723287153,-0.00435608625731169
-3.02,-0.45533929056087014,-0.03592378028364832,0.15602692362421447,0.012289834532516145,0.15602692362421447,0.012289834532516145,-0.3958830828742163,-0.004345652366796308
-3.01,-0.45949774171536756,-0.03647927678031002,0.15805552981949433,0.012585382039412469,0.15805552981949433,0.012585382039412469,-0.39801961032677347,-0.004481569109471184
-3.0,-0.46335067956581727,-0.038102183191356144,0.1599515913375363,0.013262617650242302,0.1599515913375363,0.013262617650242302,-0.4001154282386166,-0.004755498059496994
-2.99,-0.46632727863416007,-0.040394020497860825,0.1615172090100307,0.014160216453480482,0.1615172090100307,0.014160216453480482,-0.40210061808470643,-0.005105378135993247
-2.98,-0.4682007376551564,-0.0426874665856423,0.1626875354659312,0.01502694559615021,0.1626875354659312,0.01502694559615021,-0.40395529835410104,-0.005437869225553679
-2.97,-0.46918655771591455,-0.04430200635184983,0.16356088536751615,0.015617984644543862,0.16356088536751615,0.015617984644543862,-0.40571961769570597,-0.005664114061766452
-2.96,-0.46986908871619826,-0.044812031747893395,0.1643652986102868,0.015792105798285196,0.1643652986102868,0.015792105798285196,-0.4074803327519759,-0.005735223140539147
-2.95,-0.47098010628085335,-0.04422145026796979,0.1653724202267516,0.015571069640841978,0.1653724202267516,0.015571069640841978,-0.4093382643907434,-0.005663306638209835
-2.94,-0.4731131113914246,-0.04297259410979509,0.16679113561476452,0.015136129437999463,0.16679113561476452,0.015136129437999463,-0.41136882404020386,-0.005518995353704207
-2.93,-0.476485345396961,-0.041781326965545595,0.1686827783298013,0.014760844679029857,0.1686827783298013,0.014760844679029857,-0.41359115115073114,-0.005405454300375985
-2.92,-0.4808434922059542,-0.04135952182599316,0.17093252717397084,0.01470494860109044,0.17093252717397084,0.01470494860109044,-0.41595859327577045,-0.005418360280704033
-2.91,-0.48555414017731496,-0.04213252444680661,0.17329023775357633,0.015110416946062948,0.17329023775357633,0.015110416946062948,-0.41837519807009554,-0.005607335080969519
-2.9,-0.4898476121332196,-0.04406384124699485,0.1754666516678351,0.015941327531674234,0.1754666516678351,0.015941327531674234,-0.42073264866289434,-0.005954361977868302
-2.89,-0.49312205343059745,-0.046659589361093136,0.17724836663343568,0.016993025982718058,0.17724836663343568,0.016993025982718058,-0.4229536554997356,-0.006378558247121044
-2.88,-0.4951880822949925,-0.04915578782526027,0.17858613313145444,0.017969344568953483,0.17858613313145444,0.017969344568953483,-0.4250246055195181,-0.006766516851887674
-2.87,-0.4963543738695965,-0.05081864063624797,0.17961998111991498,0.018599264212907494,0.17961998111991498,0.018599264212907494,-0.42700378692461827,-0.007017084243966925
-2.86,-0.49731522174707904,-0.05124032305251161,0.18062869833366235,0.01874732366819676,0.18062869833366235,0.01874732366819676,-0.42900074441760944,-0.007083036718241856
-2.85,-0.4988798453092454,-0.0505107920443151,0.18192139379436764,0.018472752973838776,0.18192139379436764,0.018472752973838776,-0.43113388456132784,-0.006992517677765347
-2.84,-0.5016486339276885,-0.049192716692435245,0.1837132033262492,0.018011445847292258,0.1837132033262492,0.018011445847292258,-0.4334827096765519,-0.006840572597492429
-2.83,-0.5057661195251738,-0.04810452158035636,0.18603524097314128,0.01768545793975475,0.18603524097314128,0.01768545793975475,-0.4360540151907139,-0.006752957988205337
-2.82,-0.510852782313607,-0.04799462452962276,0.18871666515474445,0.01777449579819884,0.18871666515474445,0.01777449579819884,-0.4387764976530709,-0.0068358800171520176
-2.81,-0.516147878465926,-0.04923623748124021,0.19144859032722797,0.01840054087465954,0.19144859032722797,0.01840054087465954,-0.4415271902758373,-0.007131670638356367
-2.8,-0.5208108013329327,-0.05166716645648262,0.19390655248127925,0.01947315868213666,0.19390655248127925,0.01947315868213666,-0.44418025673112127,-0.007598843921681474
-2.79,-0.5242627178314149,-0.05464374747844596,0.19588351448983465,0.020720021402700763,0.19588351448983465,0.020720021402700763,-0.44665908299547924,-0.008125820020634401
-2.78,-0.5264301975764574,-0.057293082312141086,0.19737921649706838,0.0217932759997446,0.19737921649706838,0.0217932759997446,-0.4489703362190731,-0.008574211536832112
-2.77,-0.5277880217357304,-0.0588661362901074,0.1986073751476089,0.02241082256073116,0.1986073751476089,0.02241082256073116,-0.45120503311497046,-0.0088351458653903
-2.76,-0.5291773992400098,-0.05904937970120733,0.1999145610768541,0.022475369008713896,0.1999145610768541,0.022475369008713896,-0.4535045981704226,-0.008875821315963685
-2.75,-0.531467927579168,-0.05810484485628852,0.20164106242172433,0.022120914411578076,0.20164106242172433,0.022120914411578076,-0.4560044218311386,-0.00875639694639483
-2.74,-0.5351988915944726,-0.05677539187480645,0.20397954963090495,0.02166452391678895,0.20397954963090495,0.02166452391678895,-0.4587775017589254,-0.008608762122498668
-2.73,-0.5403484574524824,-0.055987781228219895,0.20689051875999387,0.021480026655057313,0.20689051875999387,0.021480026655057313,-0.461801811919256,-0.008584348685277297
-2.72,-0.5463305305623062,-0.05647147621059619,0.21011198338574466,0.02184362325446808,0.21011198338574466,0.02184362325446808,-0.46496617771447096,-0.008791504646498045
-2.71,-0.5522270753482652,-0.058449791451696084,0.2132628326410932,0.02281506559537206,0.2132628326410932,0.02281506559537206,-0.46811393515423166,-0.009248292252410455
-2.7,-0.5571656531174949,-0.06153459312731704,0.21599999441768356,0.024205640703638814,0.21599999441768356,0.024205640703638814,-0.4711077275633546,-0.009871312710374386
-2.69,-0.5606883116612605,-0.06487483255724015,0.21816532711897704,0.02564982535591511,0.21816532711897704,0.02564982535591511,-0.4738890651236792,-0.010506994968604392
-2.68,-0.5629563782757048,-0.06750435981074034,0.21985974578663886,0.026754504583162895,0.21985974578663886,0.026754504583162895,-0.4765071260838235,-0.010994154826762654
-2.67,-0.5646994186694101,-0.06874848896993367,0.22141012459973491,0.02726562061649381,0.22141012459973491,0.02726562061649381,-0.4791029924558691,-0.011232732773279607
-2.66,-0.5669217771506747,-0.06851882623768632,0.22323862551544033,0.02718195682677944,0.22323862551544033,0.02718195682677944,-0.4818538204197723,-0.011229609193561564
-2.65,-0.5704838115881495,-0.06736738613720311,0.22568630313047336,0.0267652077192793,0.22568630313047336,0.0267652077192793,-0.4848989090350987,-0.011100666356652024
-2.64,-0.5757324874167118,-0.06626938487037166,0.22886476275520154,0.026437777509316217,0.22886476275520154,0.026437777509316217,-0.48827860937091855,-0.011026022738261419
-2.63,-0.58234067953164,-0.066219146040508,0.23260075075793477,0.026607680018416815,0.23260075075793477,0.026607680018416815,-0.4919130872598022,-0.011175436014655331
-2.62,-0.5894303703394344,-0.06780628831886723,0.23650129032522368,0.027492959499559377,0.23650129032522368,0.027492959499559377,-0.49563211824664344,-0.011634651570641717
-2.61,-0.5959358040518865,-0.07095326905987731,0.24011622137091898,0.0290213371975416,0.24011622137091898,0.0290213371975416,-0.49924559035669525,-0.012364673231071785
-2.6,-0.6010582586442573,-0.07493228737781175,0.24313196660801487,0.030851650365748006,0.24313196660801487,0.030851650365748006,-0.5026261844397869,-0.013213378093950293
-2.59,-0.6046193918508261,-0.07866361681047179,0.24551380256708938,0.03251308252562411,0.24551380256708938,0.03251308252562411,-0.5057688083489982,-0.013977214045215208
-2.58,-0.607156641969294,-0.08117595814727667,0.2475323314994465,0.0336067968114444,0.2475323314994465,0.0336067968114444,-0.5087994603327065,-0.014488699568278198
-2.57,-0.6097100012674365,-0.08203436827400024,0.24965725881897516,0.03398457300437494,0.24965725881897516,0.03398457300437494,-0.5119267824117263,-0.014692655504579228
-2.56,-0.6133821366403222,-0.08154767115631589,0.25235901461271487,0.033824844129024784,0.25235901461271487,0.033824844129024784,-0.5153544699933221,-0.014676826539675876
-2.55,-0.6188564911197832,-0.0806563660745682,0.2559014691000336,0.03356777877720007,0.2559014691000336,0.03356777877720007,-0.5191911742267683,-0.014640699222569773
-2.54,-0.6260838597771565,-0.08053865130481935,0.2602171177189345,0.0337315380384482,0.2602171177189345,0.0337315380384482,-0.5233978656191633,-0.014812853258501396
-2.53,-0.6342819978519229,-0.08209801115133776,0.26492408222267394,0.03468568911303046,0.26492408222267394,0.03468568911303046,-0.5277983275794824,-0.015350769591399397
-2.52,-0.6422602337508031,-0.08555473747955011,0.26948418411669284,0.03648065591465649,0.26948418411669284,0.03648065591465649,-0.532151786916259,-0.016266928724194912
-2.51,-0.6489374847746818,-0.09032684942046999,0.27343838608650994,0.03881220459694777,0.27343838608650994,0.03881220459694777,-0.5362587732253024,-0.017415974086885947
-2.5,-0.653830397690345,-0.09526507060651923,0.2766178585118327,0.041143738286928744,0.2766178585118327,0.041143738286928744,-0.5400544980015157,-0.018552470112312123
-2.49,-0.65729172999536,-0.09915116012467946,0.2792342533583571,0.042939459917805414,0.2792342533583571,0.042939459917805414,-0.5436466658590975,-0.019437501414022087
-2.48,-0.6603811869645125,-0.10124636174339223,0.28180189597204497,0.04390863915756635,0.28180189597204497,0.04390863915756635,-0.5472769712484536,-0.019948681436994065
-2.47,-0.664411493650586,-0.10164405345698704,0.2849183171287205,0.044150367849199845,0.2849183171287205,0.044150367849199845,-0.5512190005934258,-0.02014345162475009
-2.46,-0.6703620518140264,-0.10125799084750237,0.28899588289937944,0.0441272263478688,0.28899588289937944,0.0441272263478688,-0.5556553761234496,-0.020243553220920172
-2.45,-0.6784220433468865,-0.10143587829757184,0.2940651715863655,0.044470705604112655,0.2940651715863655,0.044470705604112655,-0.5605895314341902,-0.020542732685499786
-2.44,-0.687877860333612,-0.10335914737525116,0.29974469732276554,0.04569898947334865,0.29974469732276554,0.04569898947334865,-0.5658352901286747,-0.021275471227200072
-2.43,-0.6974116195576244,-0.10749566350868565,0.30540014347120337,0.04797297538776307,0.30540014347120337,0.04797297538776307,-0.5710942322467025,-0.022505288122912803
-2.42,-0.7056911351954331,-0.11336041020275303,0.3104296487548684,0.05100611875871465,0.3104296487548684,0.05100611875871465,-0.5760905572425633,-0.024086155447349298
-2.41,-0.711990952678322,-0.11970908300010907,0.31454908892197286,0.05417897607679677,0.31454908892197286,0.05417897607679677,-0.5807040269721417,-0.02572013835569597
-2.4,-0.7165565293293469,-0.12509446943554886,0.3179434801794421,0.056816610169764366,0.3179434801794421,0.056816610169764366,-0.5850381134061794,-0.027090751033508033
-2.39,-0.7205288842915454,-0.12854229394954708,0.3212051636389575,0.058507689215463565,0.3212051636389575,0.058507689215463565,-0.5893864468967392,-0.02801412613541793
-2.38,-0.7254440128316955,-0.13003428415046028,0.3250752427800755,0.05931654536881492,0.3250752427800755,0.05931654536881492,-0.5941062821009135,-0.02853720413138868
-2.37,-0.7325230077680506,-0.13056069652403482,0.3300994590669015,0.05978068650405006,0.3300994590669015,0.05978068650405006,-0.5994528889799411,-0.028932070539420016
-2.36,-0.7420797196168558,-0.13169619049947398,0.33635792040532747,0.06068179171678472,0.33635792040532747,0.06068179171678472,-0.605451752580398,-0.02958160022173133
-2.35,-0.7533343202369751,-0.13487768006735798,0.3434031644416673,0.06268623361272642,0.3434031644416673,0.06268623361272642,-0.6118731850203839,-0.030803725519046376
-2.34,-0.7647424960187191,-0.14071511072128287,0.35044952892942643,0.06602050662373872,0.35044952892942643,0.06602050662373872,-0.6183293293173033,-0.032695162870023865
-2.33,-0.7747082399851107,-0.14866849093603685,0.35673799266941986,0.07034122646089623,0.35673799266941986,0.07034122646089623,-0.6244554606114346,-0.03507240648577353
-2.32,-0.7823556338887009,-0.15726642581915665,0.3619100399558607,0.07487570877088168,0.3619100399558607,0.07487570877088168,-0.6300930889727275,-0.037546485616610774
-2.31,-0.7879877456549369,-0.16478877348474288,0.36620795387409005,0.07878215597981318,0.36620795387409005,0.07878215597981318,-0.6353846157063573,-0.03970513339590643
-2.3,-0.7929915495608859,-0.17010511074691453,0.37039117627187557,0.08156679479985908,0.37039117627187557,0.08156679479985908,-0.6407254522374487,-0.04132056151329896
-2.29,-0.7992051340395152,-0.17326582750562544,0.3753907787648079,0.0833552187816086,0.3753907787648079,0.0833552187816086,-0.6465858861009441,-0.042481205699676686
-2.28,-0.8080297490688423,-0.17554030477394242,0.38185607151921747,0.08487271650436172,0.38185607151921747,0.08487271650436172,-0.6532813678062223,-0.04357503166125746
-2.27,-0.8197131085210324,-0.17885227167887327,0.38981290778357647,0.08712315838046034,0.38981290778357647,0.08712315838046034,-0.6608028707092323,-0.045120440483562285
-2.26,-0.8331712313374847,-0.1848600360959938,0.39861362387399296,0.09090694667059644,0.39861362387399296,0.09090694667059644,-0.6687985049724339,-0.047517739062637884
-2.25,-0.846468948663341,-0.1941227776595494,0.4072247259453891,0.09641070937741963,0.4072247259453891,0.09641070937741963,-0.6767287088806795,-0.05084124595293503
-2.24,-0.8577547261014247,-0.20577855647940696,0.414730147283141,0.10308292834838526,0.414730147283141,0.10308292834838526,-0.684130406692189,-0.05478229146384813
-2.23,-0.8662019775857491,-0.21792753647240498,0.42080796280758137,0.10988018687786362,0.42080796280758137,0.10988018687786362,-0.6908633192006294,-0.05878583582497121
-2.22,-0.872476508393939,-0.22856676336477189,0.4259327807371426,0.11578461484853951,0.4259327807371426,0.11578461484853951,-0.6972088915202239,-0.06232701580890721
-2.21,-0.8784612261902885,-0.23662942580709678,0.43117816722100566,0.12034447113028085,0.43117816722100566,0.12034447113028085,-0.7037568730592888,-0.06519572981393708
-2.2,-0.8863351903020359,-0.2425975335048523,0.437691909587752,0.12395741389407483,0.437691909587752,0.12395741389407483,-0.7111199349524128,-0.06764041906956976
-2.19,-0.8974466654424507,-0.24834307195435992,0.44609483463576816,0.12772807162517796,0.44609483463576816,0.12772807162517796,-0.7196116284672949,-0.07028226576315329
-2.18,-0.9115576211376821,-0.2562335133233685,0.4561151258903332,0.13294275903826705,0.4561151258903332,0.13294275903826705,-0.7290556986302934,-0.0738246883908233
-2.17,-0.9268805064849757,-0.2679280136051369,0.46667062623470523,0.14041164673280687,0.46667062623470523,0.14041164673280687,-0.738840729724985,-0.07869524083935862
-2.16,-0.9409361576291093,-0.28348396462096814,0.4763891483581639,0.1500206871033514,0.4763891483581639,0.1500206871033514,-0.748212771713732,-0.08480697618621973
